"id","profileName","text","date","title","rating","images"
"R2EGDL2KGPGUH7","majda m.","
  Great for people who want to jump right into work. The book is easy to follow, and the exercises are great to test your knowledge of the concepts covered.
","Reviewed in the United States on October 15, 2020","Highly recommended",5,""
"R3T0HPSD2LLOP4","James H Causey","
  Incredible read. Reads like no other coding book I have seen. Can't put it down. Excellent book!
","Reviewed in the United States on December 18, 2019","This should be the first coding book for everyone",5,""
"R298B43WOJFYO7","Toren DeRamus","
  Awesome product for learning. Good descriptions and learning exercises per chapter.
","Reviewed in the United States on October 27, 2019","Great learning experience.",5,""
"R16ZXMENL10D9A","Heather","
  Excellent, learn the basics in a week.
","Reviewed in the United States on March 14, 2020","Excellent for basics",5,""
"R368XT8I4W2EQQ","Long Hoang Duong","
  wrong sequence in page 163 my_new_car = car('audi', 'a4', '2019) should be my_new_car = car('audi', 2019, 'a4'). Otherwise, it will not print out the same result as the book said
","Reviewed in the United States on March 19, 2020","Totally recommend",5,""
"R15J0MY3JHCKBE","303Corey","
  Like many others have said, the content is great, I liked the learning pace, but the outside cover of the book fell off after 2 weeks.
","Reviewed in the United States on September 6, 2019","Great content, poor quality publishing",4,""
"R3PBZO7F7A56LU","Carson Bragg","
  The book I ordered was in perfect and pristine condition! Such great quality! Thank you so much, I really appreciate it!
","Reviewed in the United States on September 11, 2019","Great condition!",5,""
"R2CA6RW2D0YE53","Fahem, Ali Fahad","
  very good!!
","Reviewed in the United States on October 28, 2020","Nice book",5,""
"R2UEXE57TJRXO8","Jace","
  Literally, the FIRST time I sat down with book and started reading it the cover separated from the pages.
","Reviewed in the United States on July 18, 2019","Hope the content is better than the binding",3,"https://images-na.ssl-images-amazon.com/images/I/71MGudRhvjL.jpg"
"R1I8KCNVC0UJ76","McIshii","
  EXPLAINS THINGS LIKE A CLASSROOM SETTING - Nice to have explanation of while learning to code
","Reviewed in the United States on September 6, 2019","Ease of learning",5,""
"R1ZR32P7SN9AJ7","Jacob","
  Content is really good. But as seen in other reviews, the glue holding the cover gives out and the cover falls off.
","Reviewed in the United States on October 19, 2020","Don't judge a book by it's cover",4,""
"R2EIPTJ6BO303A","Amazon customer ","
  I’ve starting to teach myself coding,so trust and believe if you do the projects in this book you’ll learn as well.
","Reviewed in the United States on September 27, 2020","Great learning experience!!!",5,""
"R31VHLES869GF9","T L","
  This is a great book to begin to learn about programming. Instructions are clear and examples are straightforward.
","Reviewed in the United States on March 6, 2020","Effective For Teaching The Basics",5,""
"R1OWYOF8AX6UFR","Jimmy J L","
  Very competent training, that gets newbies up and flying.
","Reviewed in the United States on February 29, 2020","Competent and approachable.",5,""
"R1I71O4EFQAP0V","Youness Alqoh","
  Very helpful and its very famous bookIts perfect book to start with
","Reviewed in the United States on November 29, 2020","Very helpful",5,""
"R1X0N0SMZ77WDE","Jose J. Villarreal Garza","
  Excelent book. Very well explained even in the smallest details.
","Reviewed in the United States on December 25, 2019","Great book",5,""
"R11Z4G9TL6GY1C","Cynthia","
  Husband loves it for supplementing his IT library.
","Reviewed in the United States on November 24, 2019","IT vital",5,""
"R25F997K4OFVGI","csJarlin","
  It's an excellent book to start python on. The projects are also pretty gate, as they are gateways for different paths you can take in programming with python(games, data analysis, web),
","Reviewed in the United States on December 9, 2019","Great starter!",5,""
"R2AKEH5NZ0992I","Edward J Ernest","
  I’m 27 pages in and the spine of the book is already barely hanging on. Good book but I’m disappointed in the quality of the product.
","Reviewed in the United States on July 25, 2020","Great book but cheap quality",3,""
"R33M0O1HI17CMK","Amazon Customer","
  new book, got it on the 13th prompt in good condition
","Reviewed in the United States on May 13, 2020","arrived",5,""
"R3KMCUDM89BIT5","amazingg","
  It’s been an excellent tool.
","Reviewed in the United States on December 6, 2019","Good resource",5,""
"R1GV65ARBD31HW","Neil Fitzpatrick","
  It has been 20+ years since I wrote code, so I needed a book just like this. Very pleased.
","Reviewed in the United States on May 10, 2020","Well organized and easy to follow",5,""
"R2GB73141GARO8","Asdrubal","
  The book is awesome, help me to get into the language, I learned a lot...and author explains really good.
","Reviewed in the United States on August 26, 2020","Awesome book to learn python",5,""
"R1NLDNYQLLDTW2","Carrie L. Grim","
  Well written in understandable terms.
","Reviewed in the United States on November 7, 2019","Easiest book to navigate learning python",5,""
"R28J4JYDL5J12C","amyshomeandgarden","
  Well written with view to teach others how to program in Python
","Reviewed in the United States on September 10, 2019","Great book if you are not already a programmer.",5,""
"R3GI7EDQ332WYS","C","
  Worth every penny though the book cover is of poor quality
","Reviewed in the United States on October 14, 2020","Worth",5,""
"RM41GX2P6V4G4","Vlad_Online","
  I have read a lot of books of python, some of them were too boring but this book is what you need.
","Reviewed in the United States on June 25, 2019","The best book for learning Python I have ever found",5,""
"RB2YASRF8TC03","Xin Jiang","
  Useful Book. Easy to understand the whole content. Build up my skills.Thanks
","Reviewed in the United States on April 7, 2020","Easy to learn by myself",5,""
"R1RHSPIVVY9WL8","J.W.","
  out of date and NOT compatible with the latest iterations of the PYTHON language
","Reviewed in the United States on November 1, 2020","OUT OF DATE",1,""
"R16TBWPYDCDG0F","Corbin","
  Came in great condition, definitely a good buy for beginner and intermediate programmers.
","Reviewed in the United States on February 28, 2020","Arrived in good condition",5,""
"RUHHU3EZLJ5FU","KeisukeCapriles","
  A very simple but complete way to learn python. Loved it
","Reviewed in the United States on November 20, 2019","Really good to learn python",5,""
"R18X3Q01IW3XJE","NJ","
  This is a really good book to introduce python and coding in general.
","Reviewed in the United States on November 26, 2020","Well written and easy to understand",5,""
"R119OGC1OLI4V0","Amazon Customer","
  Well written.
","Reviewed in the United States on July 14, 2019","Great book!",5,""
"R1F7GUYKX88OVF","abde88","
  Another great source to master programming in python in its different aspects
","Reviewed in the United States on December 12, 2019","Makes your life easier",5,""
"R2AU5IOYX22PW0","Amanda Powers","
  Great book
","Reviewed in the United States on June 4, 2020","Love it",5,""
"R1GCMKL6I1V38A","Mihajlo","
  Best way to start programming. All recommendations for this book!!!
","Reviewed in the United States on February 11, 2021","Nice",5,""
"R3O164A2BJ4ZCJ","Nadun Jayathunga","
  Well written. This is my first book in Python. Provide sound foundation about basics.
","Reviewed in the United States on May 30, 2020","Thisi is the first book you should read",5,""
"R1D3OKPUNL7K0S","Harsh Naik","
  Content is pretty good, but quality of the binding is abysmal.
","Reviewed in the United States on September 10, 2020","Good content but poor printing",3,""
"R3G378CTGPGFYF","Amazon Customer","
  Good for beginners
","Reviewed in the United States on October 2, 2019","Useful book",5,""
"R2VQF94UXDSPFB","Caleb","
  Great book!
","Reviewed in the United States on February 26, 2020","Worth the read",5,""
"R3P13DC7PJ2Y97","shanyun","
  I just received the book less than a week, and cover fell off from the book.The quality is terrible.
","Reviewed in the United States on March 28, 2020","The content is clear and easy to understand for beginner, but the quality of book binding is so bad",3,""
"R261F1ALJXEW9U","Kostas Leivaditis","
  It's an amazing book with very good examples and projects.
","Reviewed in the United States on July 26, 2020","Perfect",5,""
"R39SQHBINVD1NH","xahmad94","
  I received it after 3 days!! it was amazing
","Reviewed in the United States on November 29, 2020","Fast, good quality as expected!",5,""
"RNU2WVVDII1EA","Frank","
  Good content, easy to follow.
","Reviewed in the United States on February 18, 2020","Easy to start",5,""
"R3S5HZ952B84U9","DongChul Kim","
  good for kids
","Reviewed in the United States on July 27, 2020","good",5,""
"R2F71HCA62NDKK","Josh Trent","
  Very good and helpful book!
","Reviewed in the United States on November 19, 2020","Thumbs up!",5,""
"RYRW7ZJOU1PNE","Urahara","
  Book is in good shape, that's all count
","Reviewed in the United States on August 20, 2020","Product is in good shape but delivery was delayed",3,"https://images-na.ssl-images-amazon.com/images/I/71QJfox4PIL.jpg"
"RMEI9A09HBCV2","MUSTAFA OZGUR KILICARSLAN","
  So so
","Reviewed in the United States on September 12, 2020","So so",1,""
"RHU8KMADC176E","Ikechukwu","
  Very detailed
","Reviewed in the United States on January 16, 2020","Very helpful",5,""
"RVOJ9OT2HPPJY","Ouango Roxane","
  Best book for beginners!!!
","Reviewed in the United States on January 18, 2020","Looking for a book to learn programming “Python Crash Course”",5,""
"RDG8T8T2J374Q","Javaughn Stephenson","
  Great book
","Reviewed in the United States on September 13, 2020","Great Book",5,"https://images-na.ssl-images-amazon.com/images/I/71tYeW1AIYL.jpg"
"R2Y6QE3XW9YCEX","Amazon Customer","
  Good book!
","Reviewed in the United States on December 11, 2020","Good",4,""
"R1LZ44VXOILXN","RV","
  out of date
","Reviewed in the United States on February 11, 2021","out of date",2,""
"R34J74D6LDLXHW","Faiz Zaki Dhiwa","
  To code.
","Reviewed in the United States on September 21, 2019","this book is easy to understand and intuitive",5,""
"R2JK06NJHSQABL","RoBe","
  Not a chance I will purchase the book when I can't even read the Preface to the new edition using preview functionality. What is the point of preview if I can't see what differentiates this book from previous edition?
","Reviewed in the United States on May 7, 2019","Show me updated preface",1,""
"R2QFGLYLMI2STM","Taylor","
  ## Allow me to preface by saying I’m only 5 chapters in and will update my review if need be if my opinion changes.Going into this I have tried learning python through other books and online courses but always struggled keeping everything straight and understanding how the code actually worked. Sometimes I feel that Python is so easy to write it’s hard to understand exactly what you’re even doing if you have no other language experience. So I actually spent a few months learning Java to understand the basics since Java sort of holds your hand in how you have to write so much more out like declaring every variable. I picked up this book to try and get back into Python and so far I’m LOVING this book. The author does a great job explaining what you need to know and nothing more. Straight to the point while still explaining each like of code very clearly. I’m excited to get to work on the project(s) later on in the book. If I still like it I will most likely order the publishers other Python book about “automating the boring stuff”.
","Reviewed in the United States on May 15, 2019","GREAT for beginners- Simple, clear, and easy to understand.",5,"https://images-na.ssl-images-amazon.com/images/I/71XbvCKKzGL.jpg
https://images-na.ssl-images-amazon.com/images/I/71l90vkrW8L.jpg"
"RJITFB7AEH8K0","ParchmentFan","
  Python Crash Course is hands down the best beginners book for Python 3. When coupled with Automate the Boring Stuff also from No Starch, a beginner will have everything needed to grow awesome python skills. Don't even look elsewhere. Buy this book now.
","Reviewed in the United States on May 12, 2019","Hands down the BEST beginners book for Python 3",5,""
"R1OD5S71G06SSB","Dan Hanson","
  Edition 2 is cleaned up and better organized and focuses on Python 3 only (no reason to learn Python 2 anymore.)  While it uses Python to teach you to code it also teaches clean programming skills that apply to most other languages.The book is neatly broken down into two parts.  The first half focuses on installing and using the Python language.  It teaches using data, whiles, ifs, loops, accepting user input for interactivity – all the basic programming stuff.The second part features three projects: a video game (like Space Invaders), data visualization techniques to make graphs and charts, and an interactive web application.The book lists other online resources and has a well thought out Table of Contents and Index.  Appendix A covers installation issues and troubleshooting on various platforms.  Appendix B covers Text Editors including more on the recommended Sublime Text editor and Integrated Development Environments (IDE). Appendix C gives resources and ideas to take your coding beyond the book. The final Appendix shows how to use Git for version control in your programming.It’s a great resource and not a surprise that so many copies have sold.  Recommended.
","Reviewed in the United States on June 3, 2019","Python, yes but the skills apply to other languages",4,""
"R3SKEKK5JPVAG1","Robert V.","
  Of all of the things I've used to learn Python over the past 2 years, this book was the absolute worst. I think it's popular because it gives people a false sense that they understand the material, but all it does is set you up for failure when you try and do something that is slightly different from one of the examples in the book. As an example of what I mean, the book spends pages talking about how to create a list of favorite pizza toppings (something that should really take a couple of lines of explanation), and then there is an exercise to create a list of your favorite places in the world. Now if you know no Python, and I say this is a list of pizza toppings in Python, I would argue that you could probably give me a list of favorite cities in Python without ever having the slightest idea of what a Python list is. Pepperoni....let's replace that with Denver.........Meatballs.....you're now New York. It would be one thing if this was just the introductory exercise on lists and the exercises then progress to get more difficult. But this is literally true of every exercise in the entire book.
","Reviewed in the United States on July 6, 2019","Trivial examples and exercises",1,""
"R2IZ5FKC6F0E5P","John Smith","
  The book is very nicely organized with all the usual ""Installation"" chapters at the end of the book in an Appendix.  If I said that this is THE BEST BOOK ON PYTHON currently (May 2020), I won't be exaggerating at all. I ordered (and unfortunately returned) a few of the Python books until I found this one. Along with the 
","Reviewed in the United States on May 12, 2020","Superbly written! Takes you from Hello World to Classes to Error Handling and much more!",5,"https://images-na.ssl-images-amazon.com/images/I/81-UWcvPaLL.jpg"
"R1UE6WOP54V09P","Erik T.","
  This book came recommended in several searches on ""Best Python Book for EXPERIENCED programmers"". Simply put, while this book appears quite well written for complete novices who have never programmed in another language before, it's absolutely not suitable for experienced programmers who seek to learn Python.I came expecting the first chapter to give me some clarity on the pros and cons of Anaconda vs. direct install of Python, which libraries were most essential, and advice on which of the several Python IDEs might best suit my circumstances. Instead I found a long section introducing the concept of what a text editor is, and an entire chapter introducing the concept of what a variable is.I gave it 4 stars because the problem was with the advice I received, not with the author, who seems to have done an excellent job of writing a book for people with zero programming experience. For anyone else who shares my objectives, further research revealed that FLUENT PYTHON is probably the best book for those who have prior programming experience in other languages.
","Reviewed in the United States on July 27, 2019","Absolutely NOT SUITABLE for experienced programmers!",4,""
"R16DJ5I4NUYH99","merchant","
  Let me say that I have tried my hands at programming many times. I started with C, C++, Java, etc. years ago. Most books were dry and provided so many details that would overwhelm an average beginner like me. I would quit after spending time as I would lose confidence and had to move on with other life problems that came along. I didn't see myself spending more time, as I knew I would fail to complete.Not this book, however. Eric explains each concept in a simple, easy to understand manner. Through his examples, he keeps readers aware of how and where they can apply to the concept just learned, and his Try it Yourself exercise goes an extra step in solidifying the concepts.Programming is hard, but one can learn and master, I feel,  if you have a teacher like Eric, or read this book.Eric, a big thank you! You let me achieve a goal, I always wanted to, ""To program and solve real-world problems.""
","Reviewed in the United States on April 27, 2020","Eric deserves a prize!",5,""
"R3EBJU17O6MIZH","Angela","
  I have been trying to learn to code off and on for years and years. This is the first resource I've tried that actually helps me understand what I'm doing. I got it quite a while ago and got to the Dictionary section, I think. Then I lost interest. I started in on it again maybe a week ago because I'm trying to become employable. I started from the beginning and I'm almost to Dictionaries and I'm doing pretty well with it.The pacing is perfect for me and I love how things are explained. I think there was one time when something wasn't clear, but maybe I'm just dense.I see some people have had problems with the quality of the book. Mine has been in my backpack and hauled out in cafes several times and flipped through on a bookstand quite a bit. I have 2 other No Starch Press books and the quality on those are great as well, so it seems there's a bad batch on the loose.So yeah, loving this book so far. I wish I had it 10+ years ago.
","Reviewed in the United States on September 17, 2019","Finally, something that makes sense",5,""
"R26ESUEU01QBXM","Homayoun Birangi","
  As a C++ programmer that knew a little bit about Python, I started reading this book on weekends. The books is so clear in explaining the subjects at hand that makes me wondering how much effort and patient the author has put in writing the book. After explaining the basics in the first few chapters, more advanced topics such as Classes, Inheritance and Files are explained. The second half of the book covers 3 projects. I learned more doing the 3 projects than anything else. I wish the author writes another Python book with more advances topics. I will buy one.
","Reviewed in the United States on February 12, 2020","One of the best Python programming books",5,""
"R2CE2FMJ4ZRXXF","Dr. Stephen S. Hamilton","
  I received this book as a gift, and found it to be extremely well written.  It contains lots of sample code and detailed explanations of what that code is doing.  The ""Try It Yourself"" section at the end of each chapter allows the reader to try their hand at programming.  Finally, the second part of the book features three comprehensive projects to reinforce all the skills learned earlier.  Overall, a very good book ... for someone with a little prior programming experience.
","Reviewed in the United States on January 4, 2020","Very Comprehensive Book",5,""
"R1IHM96CGUMENU","Isaac Barrow","
  As a decent programmer in other languages, I bought the first kindle edition of this book to learn python 3 from scratch. I found it to be excellent with clear, step-by-step explanations and practice exercises - haven't got to the projects yet. I am sure that even someone with zero programming knowledge would benefit.I do wonder though if the changes in the second edition are worth the additional investment. That is hard to tell since Chapter 2 is not included in the preview.
","Reviewed in the United States on May 31, 2019","Rating for 1st Edition",5,""
"R3FZGLWK0K76LG","Z","
  I've tried to learn to program several times in the past and always quit because the learning curve always seemed too difficult.  This book is so well written, everything is perfectly explained. I'm super impressed.  I'm only 100 pages in  but I've learned so much. I sent some code i'd written to a friend of mine who works at NASA, he was impressed to hear that i'd only been learning Python for 2 weeks. This book is a beginner's course in Python written by a terrific teacher. Highly recommended.
","Reviewed in the United States on May 29, 2020","A terrifically written guide for absolute beginners.",5,""
"RUMH7U5CISBL","dc rogers","
  A great book to start learning python from scratch. I am hands on and thos book explains how things work, why things work, and allows you to put things into practice. It even touches on django, api, and python for web dev briefly towards the end and opens doors to so many other avenues. I do recommend and also to follow up with impractical python projects and/or automate the boring stuff by the same publisher.
","Reviewed in the United States on October 16, 2019","Is Monty Aware?",4,""
"R1AS6HFWMRSAOR","PGM","
  You can learn python on your own with this book.  I have followed it page by page and am writing python programs.  I have had very few problems understanding what is written or expected in the ""try it yourself"" sections.  It is logical and orderly.  My sister and a friend are also learning python using this book and they feel the same. None of us have had prior programming experience. I am almost half way through the book. It was definitely worth the purchase (my company purchased this book for me from Amazon).
","Reviewed in the United States on December 6, 2020","Excellent beginner book on python",5,""
"R2N0JHBWJJ5LUO","Eduardo g.","
  If you are like what I was a few months ago! Like did not know any programming language like, Not no one drip of coding like NOTHING!!! This book will really help you. Seriously. I actually sent the author a thank you email and he actually replied which was cool. But because of python I picked up java really quick. Because of this book GUI was such an easy thing to learn and if you're like me ""GUI"" just scared you like what the F is that well don't worry this book will give you literally every tool you'll need even ones you won't. Do yourself a favor get it!
","Reviewed in the United States on October 2, 2020","!!!!!! READ !!!!!!",5,""
"R1O6DDG0SQ1894","xyz","
  Level: BeginnerI’m coming from the iOS background, and I learned Python when I was in the school, and now learning Python for fun, and let me tell you one thing, this is the best Python book out there. I mostly love the breakdowns of each example. The author gives a step-by-step explanation for each.This book includes Basics and 3 projects (will look good on your resume).
","Reviewed in the United States on June 8, 2020","You won’t regret it",5,"https://images-na.ssl-images-amazon.com/images/I/71mUGpML59L.jpg"
"R1UBJB2ACRT4YK","Amazon Customer","
  I am a beginner programmer. In my first python installation, I had omitted to select Add Python 3.7 to PATH in the installer, the hello_world.py file in Chapter 1 could not work, and it’s frustrating and worrisome to troubleshoot for a beginner.Luckily, I had found the author Eric’s email, and over a few days period, he had patiently troubleshooting for me and eventually discovered the omission.I am grateful to him and thank you for your kind assistance and patience, Eric. Many thanks! 🙏
","Reviewed in the United States on June 26, 2019","Add Python to PATH",5,""
"R5R8KODKXWVS4","RonLev","
  First admission:  I didn't buy the book.  Because?  I checked the index and there is nothing on pandas or numpy, two of the most popular and important packages.  In 500+ pages you couldn't squeeze these into the book?
","Reviewed in the United States on April 26, 2020","Some essential things are missing here,",3,""
"R1GJFEOFVTWMSI","RAUL VELEZ","
  The way this book is structured and the amount of examples and exercises that it has, really helps you to learn Python efficiently. In addition to this, the projects that it has , allows you to consolidate your knowledge with hands-on and fun projects.  I strongly recommend this book for those that are interested in learning Python.
","Reviewed in the United States on April 8, 2020","Amazing book to learn python",5,""
"R2ZL8IHIWSEK6W","Konstantinos-N","
  Very good work. Introduces gradually core language concepts and builds up on them in a manner that is both accessible and appropriate for beginners.
","Reviewed in the United States on January 18, 2020","This is the book to start learning Python",5,""
"R1PXQ8ZC1YVFGM","Kindle Customer Number","
  In case you are looking for text to learn Python from scratch, just look else where. This author himself needs to learn it in the first place.
","Reviewed in the United States on June 15, 2020","Hard to Follow. Poor Explanations.",1,""
"R3R6TYXP1G0K8U","Jake","
  Really enjoying this book. Helps you set up a work environment with free software to get started with. Explains in great detail every topic. I knew nothing about programming but wanted to learn to help automate and this is a great first step book. Highly recommend everyone who uses python to add this book in your library. A++++
","Reviewed in the United States on December 13, 2019","Great book if you know nothing.",5,""
"R28UPO9NWZID15","Joseph J. Pedalino","
  Easy to follow and the concepts are immediately followed with examples and ""Try it Yourself"" exercises so you won't have to refer too far back for the theory. Small programs make it easy to follow the concepts and the exercises build on the concepts. Great book to have as a reference on your bookshelf.
","Reviewed in the United States on September 23, 2020","Great Book to start Python Programming",5,""
"R3DQE6FKFYA4U5","J. Neal","
  You should buy this book even if you have some experience with Python and need a refresher on the basics and specifically Python 3.
","Reviewed in the United States on May 22, 2019","New to python or even someone who wants to understand the basics?",5,""
"R4BGORLDCT95Q","KEITH J KAY","
  This book is a great introduction to Python, whether you are new to programming or experienced in another language already. Clear step by step breakdowns of the example code provides a better understanding of the code than other ""cookbook"" approaches to learning a language.
","Reviewed in the United States on October 5, 2019","Good book to start with for learning Python.",5,""
"R2YJ2S5X837GZM","Jennifer Zadka","
  In this book, Al shows a lot of important insights about the day-to-day techniques needed to be a Python master. I have already recommended the book to the junior engineers in my team.
","Reviewed in the United States on November 25, 2020","Deep-dive into the Details",5,""
"R2WALJOW4ZIR1C","Eric G. Reyes","
  This is actually my 2nd introduction to Python.  As a newbie, ran into a problem immediately. Emailed the author and was pleasantly surprised for an immediate response and advise.  Author seems to genuinely care for newbies like me.
","Reviewed in the United States on January 18, 2021","Good book, excellent author, very responsive and genuinely cares for newbies.",5,"https://images-na.ssl-images-amazon.com/images/I/81Srj8BXItL.jpg"
"R5FWQ18ZW0FTO","Sharquisha","
  really good book but i had to return due to it being way to easy for my experience but if you are new to coding then this is a great fit for you
","Reviewed in the United States on December 1, 2019","Great book for new coders",5,""
"R1ODECIAUTJD1O","Efren Vargas","
  Great book
","Reviewed in the United States on December 11, 2019","Worth the Money",5,""
"RC6446GMVAJ86","Rafael","
  I like the clarity and how in-depth it goes. I am only on the third chapter as I just bought it with my Christmas money and am totally hooked.
","Reviewed in the United States on January 1, 2020","Hooked",5,""
"R2E1BQMMJ4BOEI","Amazon Customer","
  Good introduction to python with helpful computer science concepts as well
","Reviewed in the United States on September 21, 2020","Very helpful and thorough",5,""
"R2KQ6T2CDXQQF4","Sean Goodwin","
  This is an awesome book for anyone looking to learn about programming in Python
","Reviewed in the United States on February 17, 2020","Great place to start",5,""
"R2A3VFXEFRTFNH","Shaahin","
  Absolutely fantastic and to the point Python book!Definitely 5 stars!Thank you Eric! I owe you big time!
","Reviewed in the United States on June 11, 2019","Best python book to start python!",5,""
"R1D6DVNJCKC1DH","Dula Temesgen","
  Buy this book. It's well organized and just an absolutely amazing resource to begin your python journey.
","Reviewed in the United States on October 9, 2020","Best book for beginners to learn python",5,""
"R3RIPS55KEENK1","satisfied customer","
  I love this book! I am learning so much! The chapters aren't too long. The hands-on exercises are excellent. The book wanted its readers to install Sublime Text for Python; however, I couldn't program Sublime Text to work. No worries! I used Visual Studio Code to execute Python commands and it worked just fine! All the material in this book is well-written and easy to understand. I am really getting this and it feels great to master yet another programming language.  This is by far the best programming book that I have ever read and purchased. I highly recommend this book to anyone wanting to learn Python. It is no wonder why this book is rated number one! Great buy!
","Reviewed in the United States on September 4, 2020","Excellent Book!",5,""
"R19FO18EXU7SNB","Louis","
  I learned c++ in college but didn’t practice any after. I recently got back into coding and wanted to learn python...great language to start with. This book is the best book you can buy to learn python. The flow is great. The mini assignments build off each other. I’m constantly going back to the assignments to practice and I try to complete them in a different way each time. Buy this book.
","Reviewed in the United States on April 12, 2020","Super helpful!",5,""
"R3TYKY5NDM4VX5","Tekdif ","
  I purchased this book and prime delivered as they always do in 24 hours since it was a small item and ""in stock""I chose this particular python book for two reasons.1) It is one of the higher rated python books for beginners (over half a million sold).2) While your moving along learning the language, the authors include projects that are ""Practical"" so you can apply what your learning.Not much else to say. If you go through this book you will have a foundation of python (something to stand on).Ps. I spilled coffee the first hour into this book. lol It only hit a few pages and all is fine.
","Reviewed in the United States on July 13, 2020","Practical application",5,""
"R1MY6GPYB6DUPE","Diana Rojas","
  I learned alot from every page of this book
","Reviewed in the United States on November 12, 2020","Very interesting book",5,""
"R14Q1ZGONAFJQ9","Charles Pergrossi","
  Looks like a well written book.  Look forward to digging in once I finish the one I am reading now!
","Reviewed in the United States on April 19, 2020","Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming",5,""
"R7NBPFIR3TDYO","Amazon Customer","
  I use it as a reference or as continuous reading.  It's a lot of pages but it's not too heavy to read.
","Reviewed in the United States on September 13, 2019","Easy to use",5,""
"R843C6BDP4IVG","Amazon Customer","
  excellent material arrived quickly!
","Reviewed in the United States on December 13, 2019","great book",5,""
"R2BFFGZV24N1JR","Amazon Customer","
  A growing trend affecting books purchased from Amazon is the fact they are 'Print On Demand' and are very poor quality.Within a week of purchasing and about 120 pages read, the cover detached itself from the body... Totally unacceptable! This is one of several books that I have purchased from Amazon over the last couple of years that has suffered from some sort of printing/binding issue. Problems range from splines plitting, covers detaching or delaminating, covers also suffer with excess curl...I have many books that are 20 to 30 years old that are in better condition that ones that are virtually new by comparison... It's not difficult to make books well, we've been doing it for hundreds of years!The content of the book seems well written so far and is suitable for beginners of the Python language and also for more experienced programmers that come from different programming backgrounds...I will think twice now before ordering books from Amazon now and try to find alternatives that have been printed and bound in a professional way that should last a lifetime!
","Reviewed in the United Kingdom on June 12, 2020","Very poor quality book...",1,""
"R3LOZV2HAQD477","Amazon Customer","
  Really liked this book....until it actually fell away from the binding making it impossible to read. Shoddy book making from either amazon or no starch press.Book content is very good for beginners and must say really enjoying it.....
","Reviewed in the United Kingdom on June 27, 2020","Good book..terrible binding",1,""
"R1CAHPHDNQD9V","Akash KANTETI","
  First of all,the Pro'sit's quality-1.Paper is a top quality one and it is same from first to last.2.Binding of this book is everlasting and so strong3.This book is best for person having some basic knowledge in python so that he can jump into intermediate or some equivalent.4.Projects are quite amazing,every concept is explained in related to project.Con's1.It lacks animated understanding,if you want some animation go with O'Reilly head first python.2.Try it yourself problems found to be some low to medium level.3.Cost is high,e-book is preferred if you want only the projects.4.If you already know much of python,better skip this book (you will find it boring).
","Reviewed in India on July 19, 2020","Read this before you buy",4,""
"R231FQ2YWY2Y4P","Eric Millington","
  Python is a pretty easy language to get going with and this book 'holds your hand' very well.As you work through the 'try it yourself' sections you will find yourself thinking ""I've already done this before"" but that's ok because it's just reinforcing your understanding, by the end of chapter 4 you'll be creating your own 'lists' of data in their millions, slicing them up, pulling individual elements out, cycling through your lists using 'for' loops, formatting your output using 'F' strings etc etc, and you'll be able to code these things without opening the book as a reference!  I know there's a lot of book left for me to work through but I'm super confident I'll be fine with it!
","Reviewed in the United Kingdom on February 1, 2020","Superbly paced and not overwhelming at all!",5,""
"R2SNCM1IQ9U058","luke","
  I have been working through this book, during the covid lockdown, and it is written in an easy to understand manor. I would, and have, highly recommend it! I am planning on purchasing further books in the future.The only issue I have come across is not from the book, rather python itself. Unfortunately the latest version of python (3.8) does not have pygame (and the dev version doesn't fully work) so you need to downgrade for the games section.
","Reviewed in the United Kingdom on May 1, 2020","This is a great book!",5,""
"RTD6CIVYHJUR9","Cetinszn","
  I've mainly purchased this book to have a good source in details but it's more suitable for beginners. I haven't experienced any problems about the print quality, unlike other comments I'm very happy that there isn't any coloured text or black background code snippets. I found more beneficial to take your own notes or highlight manually the parts you had practised. It's easier to look back and find your notes on the book. Otherwise it's not different than reading people's snippets on stackoverflow.  Paper quality is good. Nothing to complain but I wish I had chance have a sneak peek to know the level of information. If you just started to learn python this book is great for you. But if you already finished a beginner python course or watch CS50 week 6 on YouTube, you don't need this book for learning. But you can benefit the projects part. I also purchased O'Reilly python cookbook from Amazon and if you need advanced information to solve complex problems you should check them too.
","Reviewed in the United Kingdom on November 29, 2020","More suitable for beginners",5,""
"R20JH5IBYHSL5U","Mr. Michael Gover","
  This could be used by a complete beginner to coding, in which case it's worth working carefully through all the examples.  It holds your hand as you work through the basics.  It then moves on to projects, data visualisation, and web applications.  If you have some programming experience you might feel able to skip bits.  You will really want to use a text editor like Sublime.  Theoretically this is is free but constant reminders will drive you nuts so you will end up spending £50 buying it (but it IS excellent).You will need a Pritt Stick as the binding keeps coming off, but I can live with that.  In any case you would not want to invest in a fancy hard back binding for a book that in the nature of things will become obsolete in three to four years.
","Reviewed in the United Kingdom on August 22, 2020","Steady pace with lots of worked examples, a beginner to programming could start with this.",5,""
